row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,delivery_days,order_year,order_month,order_month_name,order_quarter,order_day,type_of_day
4208,ca-2015-145387,2015-10-31,2015-11-02,second class,am-10705,anne mcfarland,consumer,cranston,rhode island,2920.0,east,fur-fu-10000023,furniture,furnishings,eldon wave desk accessories,17.67,2,2015,10,oct,2015q4,saturday,Weekday
4209,ca-2015-145387,2015-10-31,2015-11-02,second class,am-10705,anne mcfarland,consumer,cranston,rhode island,2920.0,east,fur-ch-10002320,furniture,chairs,hon pagoda stacking chairs,1604.9,2,2015,10,oct,2015q4,saturday,Weekday
4210,ca-2015-145387,2015-10-31,2015-11-02,second class,am-10705,anne mcfarland,consumer,cranston,rhode island,2920.0,east,fur-ta-10003238,furniture,tables,"chromcraft bull-nose wood 48"" x 96"" rectangular conference tables",385.686,2,2015,10,oct,2015q4,saturday,Weekday
4211,ca-2018-109715,2018-12-09,2018-12-14,standard class,ah-10585,angele hood,consumer,chicago,illinois,60623.0,central,off-pa-10004965,office supplies,paper,xerox 1921,15.984,5,2018,12,dec,2018q4,sunday,Weekday
4212,ca-2015-166457,2015-05-05,2015-05-09,second class,pf-19120,peter fuller,consumer,richmond,kentucky,40475.0,south,off-pa-10003016,office supplies,paper,"adams ""while you were out"" message pads",9.42,4,2015,5,may,2015q2,tuesday,Weekday
4213,ca-2015-166457,2015-05-05,2015-05-09,second class,pf-19120,peter fuller,consumer,richmond,kentucky,40475.0,south,off-ar-10003651,office supplies,art,newell 350,6.56,4,2015,5,may,2015q2,tuesday,Weekday
4214,ca-2015-166457,2015-05-05,2015-05-09,second class,pf-19120,peter fuller,consumer,richmond,kentucky,40475.0,south,off-pa-10001363,office supplies,paper,xerox 1933,24.56,4,2015,5,may,2015q2,tuesday,Weekday
4215,ca-2017-164637,2017-03-04,2017-03-08,standard class,rd-19480,rick duston,consumer,mishawaka,indiana,46544.0,central,off-bi-10003876,office supplies,binders,"green canvas binder for 8-1/2"" x 14"" sheets",128.4,4,2017,3,mar,2017q1,saturday,Weekday
4216,ca-2015-103590,2015-11-30,2015-12-04,standard class,jl-15505,jeremy lonsdale,consumer,mount vernon,new york,10550.0,east,off-en-10004007,office supplies,envelopes,park ridge embossed executive business envelopes,62.28,4,2015,11,nov,2015q4,monday,Weekday
4217,ca-2016-111234,2016-02-18,2016-02-22,standard class,ab-10600,ann blume,corporate,los angeles,california,90004.0,west,off-la-10002271,office supplies,labels,smead alpha-z color-coded second alphabetical labels and starter set,9.24,4,2016,2,feb,2016q1,thursday,Weekday
4218,ca-2018-149881,2018-04-01,2018-04-03,first class,nc-18535,nick crebassa,corporate,san francisco,california,94110.0,west,fur-bo-10003894,furniture,bookcases,"safco value mate steel bookcase, baked enamel finish on steel, black",482.664,2,2018,4,apr,2018q2,sunday,Weekday
4219,ca-2018-149881,2018-04-01,2018-04-03,first class,nc-18535,nick crebassa,corporate,san francisco,california,94110.0,west,tec-ma-10000418,technology,machines,cubify cubex 3d printer double head print,4799.984,2,2018,4,apr,2018q2,sunday,Weekday
4220,ca-2018-134565,2018-06-11,2018-06-13,second class,tb-21400,tom boeckenhauer,consumer,seattle,washington,98103.0,west,off-pa-10004243,office supplies,paper,xerox 1939,37.94,2,2018,6,jun,2018q2,monday,Weekday
4221,ca-2018-134565,2018-06-11,2018-06-13,second class,tb-21400,tom boeckenhauer,consumer,seattle,washington,98103.0,west,off-bi-10001759,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", dark blue",18.288,2,2018,6,jun,2018q2,monday,Weekday
4222,ca-2018-134565,2018-06-11,2018-06-13,second class,tb-21400,tom boeckenhauer,consumer,seattle,washington,98103.0,west,tec-ma-10001570,technology,machines,cisco desktop collaboration experience dx650 ip video phone,385.8,2,2018,6,jun,2018q2,monday,Weekday
4223,ca-2018-134565,2018-06-11,2018-06-13,second class,tb-21400,tom boeckenhauer,consumer,seattle,washington,98103.0,west,off-st-10004804,office supplies,storage,"belkin 19"" vented equipment shelf, black",102.96,2,2018,6,jun,2018q2,monday,Weekday
4224,ca-2018-134565,2018-06-11,2018-06-13,second class,tb-21400,tom boeckenhauer,consumer,seattle,washington,98103.0,west,fur-bo-10001519,furniture,bookcases,o'sullivan 3-shelf heavy-duty bookcases,174.42,2,2018,6,jun,2018q2,monday,Weekday
4225,ca-2017-108644,2017-09-30,2017-10-03,first class,sj-20215,sarah jordon,consumer,quincy,illinois,62301.0,central,off-bi-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",1.964,3,2017,9,sep,2017q3,saturday,Weekday
4226,us-2015-102631,2015-12-13,2015-12-17,standard class,eb-13840,ellis ballard,corporate,chicago,illinois,60623.0,central,fur-fu-10003930,furniture,furnishings,howard miller 12-3/4 diameter accuwave ds  wall clock,94.428,4,2015,12,dec,2015q4,sunday,Weekday
4227,ca-2018-120327,2018-11-11,2018-11-16,standard class,wb-21850,william brown,consumer,urbandale,iowa,50322.0,central,off-fa-10004854,office supplies,fasteners,"vinyl coated wire paper clips in organizer box, 800/box",45.92,5,2018,11,nov,2018q4,sunday,Weekday
4228,ca-2016-154970,2016-01-05,2016-01-10,standard class,sr-20740,steven roelle,home office,seattle,washington,98103.0,west,fur-ch-10003396,furniture,chairs,global deluxe steno chair,61.584,5,2016,1,jan,2016q1,tuesday,Weekday
4229,ca-2017-113803,2017-03-24,2017-03-26,first class,vg-21805,vivek grady,corporate,richmond,indiana,47374.0,central,off-pa-10001994,office supplies,paper,"ink jet note and greeting cards, 8-1/2"" x 5-1/2"" card size",22.48,2,2017,3,mar,2017q1,friday,Weekday
4230,ca-2018-100223,2018-07-05,2018-07-10,standard class,ls-16945,linda southworth,corporate,dallas,texas,75220.0,central,fur-fu-10003601,furniture,furnishings,"deflect-o rollamat studded, beveled mat for medium pile carpeting",332.028,5,2018,7,jul,2018q3,thursday,Weekday
4231,ca-2018-100223,2018-07-05,2018-07-10,standard class,ls-16945,linda southworth,corporate,dallas,texas,75220.0,central,off-bi-10003429,office supplies,binders,"cardinal holdit! binder insert strips,extra strips",11.394,5,2018,7,jul,2018q3,thursday,Weekday
4232,ca-2018-100223,2018-07-05,2018-07-10,standard class,ls-16945,linda southworth,corporate,dallas,texas,75220.0,central,off-pa-10000232,office supplies,paper,xerox 1975,15.552,5,2018,7,jul,2018q3,thursday,Weekday
4233,ca-2018-100223,2018-07-05,2018-07-10,standard class,ls-16945,linda southworth,corporate,dallas,texas,75220.0,central,off-pa-10002195,office supplies,paper,xerox 1966,31.104,5,2018,7,jul,2018q3,thursday,Weekday
4234,ca-2018-100223,2018-07-05,2018-07-10,standard class,ls-16945,linda southworth,corporate,dallas,texas,75220.0,central,off-bi-10004492,office supplies,binders,tuf-vin binders,6.316,5,2018,7,jul,2018q3,thursday,Weekday
4235,ca-2015-168823,2015-09-21,2015-09-24,first class,ma-17560,matt abelman,home office,philadelphia,pennsylvania,19143.0,east,off-pa-10004000,office supplies,paper,"while you were out pads, 50 per pad, 4 x 5 1/4, green cycle",11.352,3,2015,9,sep,2015q3,monday,Weekday
4236,ca-2015-168823,2015-09-21,2015-09-24,first class,ma-17560,matt abelman,home office,philadelphia,pennsylvania,19143.0,east,off-la-10004425,office supplies,labels,staple-on labels,20.808,3,2015,9,sep,2015q3,monday,Weekday
4237,ca-2017-162404,2017-07-23,2017-07-27,standard class,nf-18475,neil französisch,home office,rockford,illinois,61107.0,central,off-bi-10000948,office supplies,binders,"gbc laser imprintable binding system covers, desert sand",11.416,4,2017,7,jul,2017q3,sunday,Weekday
4238,ca-2018-104024,2018-08-29,2018-09-03,second class,md-17860,michael dominguez,corporate,philadelphia,pennsylvania,19134.0,east,off-ar-10001972,office supplies,art,newell 323,9.408,5,2018,8,aug,2018q3,wednesday,Weekday
4239,ca-2018-147144,2018-03-26,2018-03-28,first class,mz-17335,maria zettner,home office,seattle,washington,98105.0,west,off-ar-10004587,office supplies,art,"boston 1827 commercial additional cutter, drive gear & gear rack for 1606",19.83,2,2018,3,mar,2018q1,monday,Weekday
4240,ca-2018-158673,2018-12-29,2019-01-04,standard class,kb-16600,ken brennan,corporate,grand rapids,michigan,49505.0,central,off-pa-10000994,office supplies,paper,xerox 1915,209.7,6,2018,12,dec,2018q4,saturday,Weekday
4241,ca-2015-133704,2015-09-20,2015-09-26,standard class,ma-17995,michelle arnett,home office,los angeles,california,90004.0,west,off-ap-10001366,office supplies,appliances,staple holder,43.92,6,2015,9,sep,2015q3,sunday,Weekday
4242,ca-2015-133704,2015-09-20,2015-09-26,standard class,ma-17995,michelle arnett,home office,los angeles,california,90004.0,west,off-bi-10001636,office supplies,binders,ibico plastic and wire spiral binding combs,20.232,6,2015,9,sep,2015q3,sunday,Weekday
4243,ca-2017-159142,2017-04-04,2017-04-05,first class,me-17320,maria etezadi,home office,springfield,virginia,22153.0,south,tec-ph-10001448,technology,phones,anker astro 15000mah usb portable charger,149.97,1,2017,4,apr,2017q2,tuesday,Weekday
4244,ca-2017-159142,2017-04-04,2017-04-05,first class,me-17320,maria etezadi,home office,springfield,virginia,22153.0,south,off-pa-10001776,office supplies,paper,"wirebound message books, four 2 3/4"" x 5"" forms per page, 600 sets per book",27.81,1,2017,4,apr,2017q2,tuesday,Weekday
4245,ca-2015-138436,2015-03-26,2015-03-30,standard class,jd-15895,jonathan doherty,corporate,los angeles,california,90036.0,west,tec-ac-10002323,technology,accessories,sandisk ultra 32 gb microsdhc class 10 memory card,66.3,4,2015,3,mar,2015q1,thursday,Weekday
4246,ca-2018-117702,2018-11-28,2018-12-04,standard class,ls-16975,lindsay shagiari,home office,baltimore,maryland,21215.0,east,off-ar-10004582,office supplies,art,bic brite liner grip highlighters,1.64,6,2018,11,nov,2018q4,wednesday,Weekday
4247,ca-2018-117702,2018-11-28,2018-12-04,standard class,ls-16975,lindsay shagiari,home office,baltimore,maryland,21215.0,east,fur-fu-10000576,furniture,furnishings,luxo professional fluorescent magnifier lamp with clamp-mount base,1049.2,6,2018,11,nov,2018q4,wednesday,Weekday
4248,ca-2018-117702,2018-11-28,2018-12-04,standard class,ls-16975,lindsay shagiari,home office,baltimore,maryland,21215.0,east,fur-fu-10004270,furniture,furnishings,"eldon image series desk accessories, burgundy",20.9,6,2018,11,nov,2018q4,wednesday,Weekday
4249,ca-2017-157336,2017-12-01,2017-12-05,second class,sj-20500,shirley jackson,consumer,fairfield,connecticut,6824.0,east,off-bi-10004236,office supplies,binders,"xtralife clearvue slant-d ring binder, white, 3""",88.08,4,2017,12,dec,2017q4,friday,Weekday
4250,ca-2017-157336,2017-12-01,2017-12-05,second class,sj-20500,shirley jackson,consumer,fairfield,connecticut,6824.0,east,fur-ch-10004997,furniture,chairs,hon every-day series multi-task chairs,751.92,4,2017,12,dec,2017q4,friday,Weekday
4251,ca-2015-168130,2015-09-19,2015-09-19,same day,bs-11365,bill shonely,corporate,new york city,new york,10011.0,east,fur-ch-10000988,furniture,chairs,hon olson stacker stools,887.103,0,2015,9,sep,2015q3,saturday,Weekday
4252,ca-2016-155068,2016-10-23,2016-10-23,same day,ra-19285,ralph arnett,consumer,lakeland,florida,33801.0,south,tec-ph-10004897,technology,phones,mediabridge sport armband iphone 5s,55.944,0,2016,10,oct,2016q4,sunday,Weekday
4253,ca-2016-155068,2016-10-23,2016-10-23,same day,ra-19285,ralph arnett,consumer,lakeland,florida,33801.0,south,off-ar-10002656,office supplies,art,sanford liquid accent highlighters,10.688,0,2016,10,oct,2016q4,sunday,Weekday
4254,ca-2016-155068,2016-10-23,2016-10-23,same day,ra-19285,ralph arnett,consumer,lakeland,florida,33801.0,south,tec-ph-10004924,technology,phones,"skilcraft telephone shoulder rest, 2"" x 6.5"" x 2.5"", black",11.824,0,2016,10,oct,2016q4,sunday,Weekday
4255,ca-2018-163160,2018-10-13,2018-10-16,first class,ts-21610,troy staebel,consumer,freeport,illinois,61032.0,central,off-pa-10003127,office supplies,paper,easy-staple paper,63.312,3,2018,10,oct,2018q4,saturday,Weekday
4256,ca-2018-163160,2018-10-13,2018-10-16,first class,ts-21610,troy staebel,consumer,freeport,illinois,61032.0,central,off-bi-10000778,office supplies,binders,gbc velobinder electric binding machine,96.784,3,2018,10,oct,2018q4,saturday,Weekday
4257,ca-2018-163160,2018-10-13,2018-10-16,first class,ts-21610,troy staebel,consumer,freeport,illinois,61032.0,central,fur-fu-10001424,furniture,furnishings,dax clear box frame,10.476,3,2018,10,oct,2018q4,saturday,Weekday
4258,ca-2016-101924,2016-09-04,2016-09-09,standard class,kb-16585,ken black,corporate,medford,oregon,97504.0,west,off-bi-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",9.762,5,2016,9,sep,2016q3,sunday,Weekday
4259,ca-2017-124793,2017-03-14,2017-03-16,first class,mm-18280,muhammed macintyre,corporate,seattle,washington,98103.0,west,fur-ch-10002880,furniture,chairs,"global high-back leather tilter, burgundy",196.784,2,2017,3,mar,2017q1,tuesday,Weekday
4260,ca-2018-118367,2018-10-28,2018-11-02,second class,lo-17170,lori olson,corporate,new york city,new york,10035.0,east,off-en-10004386,office supplies,envelopes,"recycled interoffice envelopes with string and button closure, 10 x 13",47.98,5,2018,10,oct,2018q4,sunday,Weekday
4261,ca-2018-164819,2018-10-15,2018-10-19,second class,rs-19420,ricardo sperren,corporate,fairfield,connecticut,6824.0,east,off-la-10001045,office supplies,labels,permanent self-adhesive file folder labels for typewriters by universal,13.05,4,2018,10,oct,2018q4,monday,Weekday
4262,ca-2018-158344,2018-08-07,2018-08-11,standard class,cc-12475,cindy chapman,consumer,moorhead,minnesota,56560.0,central,tec-ac-10002006,technology,accessories,memorex micro travel drive 16 gb,63.96,4,2018,8,aug,2018q3,tuesday,Weekday
4263,ca-2018-123351,2018-09-21,2018-09-25,standard class,kt-16480,kean thornton,consumer,columbus,georgia,31907.0,south,off-ap-10001242,office supplies,appliances,apc 7 outlet network surgearrest surge protector,80.48,4,2018,9,sep,2018q3,friday,Weekday
4264,ca-2018-110429,2018-11-03,2018-11-08,standard class,dm-13015,darrin martin,consumer,philadelphia,pennsylvania,19143.0,east,off-bi-10000216,office supplies,binders,"mead 1st gear 2"" zipper binder, asst. colors",11.673,5,2018,11,nov,2018q4,saturday,Weekday
4265,us-2017-131611,2017-11-05,2017-11-09,standard class,ep-13915,emily phan,consumer,houston,texas,77036.0,central,fur-ta-10002774,furniture,tables,laminate occasional tables,863.128,4,2017,11,nov,2017q4,sunday,Weekday
4266,us-2017-131611,2017-11-05,2017-11-09,standard class,ep-13915,emily phan,consumer,houston,texas,77036.0,central,off-bi-10004364,office supplies,binders,storex dura pro binders,3.564,4,2017,11,nov,2017q4,sunday,Weekday
4267,us-2017-131611,2017-11-05,2017-11-09,standard class,ep-13915,emily phan,consumer,houston,texas,77036.0,central,fur-bo-10000780,furniture,bookcases,o'sullivan plantations 2-door library in landvery oak,956.6648,4,2017,11,nov,2017q4,sunday,Weekday
4268,us-2017-131611,2017-11-05,2017-11-09,standard class,ep-13915,emily phan,consumer,houston,texas,77036.0,central,off-bi-10001989,office supplies,binders,premium transparent presentation covers by gbc,12.588,4,2017,11,nov,2017q4,sunday,Weekday
4269,us-2017-131611,2017-11-05,2017-11-09,standard class,ep-13915,emily phan,consumer,houston,texas,77036.0,central,tec-ac-10004001,technology,accessories,logitech wireless headset h600 over-the-head design,171.96,4,2017,11,nov,2017q4,sunday,Weekday
4270,us-2018-124821,2018-06-25,2018-06-29,second class,am-10705,anne mcfarland,consumer,seattle,washington,98115.0,west,fur-ta-10000688,furniture,tables,"chromcraft bull-nose wood round conference table top, wood base",871.4,4,2018,6,jun,2018q2,monday,Weekday
4271,ca-2016-166975,2016-11-26,2016-11-30,standard class,sh-20635,stefanie holloman,corporate,jackson,tennessee,38301.0,south,fur-fu-10003930,furniture,furnishings,howard miller 12-3/4 diameter accuwave ds  wall clock,692.472,4,2016,11,nov,2016q4,saturday,Weekday
4272,ca-2017-123806,2017-11-24,2017-11-27,second class,la-16780,laura armstrong,corporate,baltimore,maryland,21215.0,east,fur-fu-10000965,furniture,furnishings,"howard miller 11-1/2"" diameter ridgewood wall clock",207.76,3,2017,11,nov,2017q4,friday,Weekday
4273,us-2018-158505,2018-07-21,2018-07-21,same day,sf-20200,sarah foster,consumer,murray,utah,84107.0,west,tec-ph-10004071,technology,phones,payanywhere card reader,71.928,0,2018,7,jul,2018q3,saturday,Weekday
4274,us-2018-158505,2018-07-21,2018-07-21,same day,sf-20200,sarah foster,consumer,murray,utah,84107.0,west,off-ar-10001044,office supplies,art,"boston ranger #55 pencil sharpener, black",25.99,0,2018,7,jul,2018q3,saturday,Weekday
4275,ca-2016-142692,2016-10-23,2016-10-28,standard class,ag-10495,andrew gjertsen,corporate,seattle,washington,98105.0,west,off-bi-10004140,office supplies,binders,avery non-stick binders,3.592,5,2016,10,oct,2016q4,sunday,Weekday
4276,ca-2016-123456,2016-07-09,2016-07-13,standard class,kn-16450,kean nguyen,corporate,dallas,texas,75220.0,central,off-ap-10002684,office supplies,appliances,"acco 7-outlet masterpiece power center, wihtout fax/phone line protection",48.632,4,2016,7,jul,2016q3,saturday,Weekday
4277,ca-2018-151358,2018-08-18,2018-08-22,standard class,nf-18595,nicole fjeld,home office,seattle,washington,98105.0,west,off-st-10000046,office supplies,storage,fellowes super stor/drawer files,323.1,4,2018,8,aug,2018q3,saturday,Weekday
4278,us-2017-107440,2017-04-16,2017-04-20,standard class,bs-11365,bill shonely,corporate,lakewood,new jersey,8701.0,east,tec-ma-10001047,technology,machines,"3d systems cube printer, 2nd generation, magenta",9099.93,4,2017,4,apr,2017q2,sunday,Weekday
